,Unnamed: 0.2,lat,lon,device_id,station_status,tou_status,url_price,port_count,port_id
11360,11360,52.67913436889648,-1.937510013580322,1001197055,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001197055,3,1001197055_2
11361,11361,52.67913436889648,-1.937510013580322,1001197055,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001197055,3,1001197055_3
11362,11362,52.68153046991675,-0.736860154606327,6514595,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6514595,1,6514595_1
11363,11363,52.68158,-0.73674107,6514585,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6514585,1,6514585_1
11364,11364,52.68071365356445,-0.737052977085114,1010668195,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010668195,2,1010668195_1
11365,11365,52.68071365356445,-0.737052977085114,1010668195,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010668195,2,1010668195_2
11366,11366,52.68071365356445,-0.73702335357666,1010668205,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010668205,2,1010668205_1
11367,11367,52.68071365356445,-0.73702335357666,1010668205,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010668205,2,1010668205_2
11368,11368,52.67871856689453,-0.73940497636795,1000329395,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000329395,2,1000329395_1
11369,11369,52.67871856689453,-0.73940497636795,1000329395,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000329395,2,1000329395_2
11370,11370,52.684059434715,0.93546246695575,6785095,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6785095,2,6785095_1
11371,11371,52.684059434715,0.93546246695575,6785095,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6785095,2,6785095_2
11372,11372,52.684051763784,0.93558147597719,6784825,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6784825,2,6784825_1
11373,11373,52.684051763784,0.93558147597719,6784825,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6784825,2,6784825_2
11374,11374,52.672306060791016,-6.299580097198486,1008331825,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008331825,1,1008331825_1
11375,11375,52.672306060791016,-6.299550533294678,1008332015,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008332015,1,1008332015_1
11376,11376,52.67314910888672,-6.295690059661865,1008331485,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008331485,1,1008331485_1
11377,11377,52.67314910888672,-6.295660495758057,1008331655,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008331655,1,1008331655_1
11378,11378,52.671783447265625,-6.292574882507324,1008171575,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008171575,1,1008171575_1
11379,11379,52.671783447265625,-6.292545318603516,1008171835,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008171835,1,1008171835_1
11380,11380,52.67555236816406,-2.451066017150879,1001321515,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001321515,2,1001321515_1
11381,11381,52.67555236816406,-2.451066017150879,1001321515,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001321515,2,1001321515_2
11382,11382,52.67555236816406,-2.451066017150879,1001332375,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001332375,2,1001332375_1
11383,11383,52.67555236816406,-2.451066017150879,1001332375,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001332375,2,1001332375_2
11384,11384,52.67735290527344,-2.399719953536987,1000357275,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000357275,3,1000357275_1
11385,11385,52.67735290527344,-2.399719953536987,1000357275,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000357275,3,1000357275_2
11386,11386,52.67735290527344,-2.399719953536987,1000357275,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000357275,3,1000357275_3
11387,11387,52.67735290527344,-2.399719953536987,1000358535,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000358535,3,1000358535_1
11388,11388,52.67735290527344,-2.399719953536987,1000358535,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000358535,3,1000358535_2
11389,11389,52.67735290527344,-2.399719953536987,1000358535,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000358535,3,1000358535_3
11390,11390,52.67437069130924,-2.050121192711827,6679945,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6679945,2,6679945_1
11391,11391,52.67437069130924,-2.050121192711827,6679945,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6679945,2,6679945_2
11392,11392,52.67427157513991,-2.050130580443379,6679895,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6679895,2,6679895_1
11393,11393,52.67427157513991,-2.050130580443379,6679895,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6679895,2,6679895_2
11394,11394,52.67431086747064,-2.050136615413662,6683255,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6683255,2,6683255_1
11395,11395,52.67431086747064,-2.050136615413662,6683255,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6683255,2,6683255_2
11396,11396,52.673370361328125,-2.024699926376343,1001395085,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001395085,2,1001395085_1
11397,11397,52.673370361328125,-2.024699926376343,1001395085,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001395085,2,1001395085_2
11398,11398,52.67674255371094,-2.036107063293457,1000342115,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000342115,2,1000342115_1
11399,11399,52.67674255371094,-2.036107063293457,1000342115,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000342115,2,1000342115_2
11400,11400,52.676753997802734,-2.036091089248657,1000344615,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000344615,1,1000344615_1
11401,11401,52.67146682739258,-0.729359984397888,1000329225,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000329225,2,1000329225_1
11402,11402,52.67146682739258,-0.729359984397888,1000329225,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000329225,2,1000329225_2
11403,11403,52.67150115966797,-0.729238986968994,1001332335,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001332335,2,1001332335_1
11404,11404,52.67150115966797,-0.729238986968994,1001332335,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001332335,2,1001332335_2
11405,11405,52.6746940612793,-0.657410979270935,1001334415,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001334415,2,1001334415_1
11406,11406,52.6746940612793,-0.657410979270935,1001334415,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001334415,2,1001334415_2
11407,11407,52.67403411865234,-0.658059000968933,1000329455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000329455,2,1000329455_1
11408,11408,52.67403411865234,-0.658059000968933,1000329455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000329455,2,1000329455_2
11409,11409,52.67363357543945,-0.517337024211884,1008654665,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008654665,2,1008654665_1
11410,11410,52.67363357543945,-0.517337024211884,1008654665,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008654665,2,1008654665_2
11411,11411,52.67568592326247,-0.313716562283616,2101155,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=2101155,1,2101155_1
11412,11412,52.67570625191809,-0.313725950015282,2101085,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=2101085,1,2101085_1
11413,11413,52.671043395996094,0.951726019382477,1003087375,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003087375,1,1003087375_1
11414,11414,52.671043395996094,0.951735973358154,1003087365,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003087365,1,1003087365_1
11415,11415,52.6710319519043,0.951726019382477,1003087335,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003087335,1,1003087335_1
11416,11416,52.671043395996094,0.951745986938477,1003087355,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003087355,1,1003087355_1
11417,11417,52.6710319519043,0.951735973358154,1003087385,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003087385,1,1003087385_1
11418,11418,52.6710205078125,0.951726019382477,1003087345,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003087345,1,1003087345_1
11419,11419,52.6647834777832,-1.966611981391907,1000357405,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000357405,2,1000357405_1
11420,11420,52.6647834777832,-1.966611981391907,1000357405,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000357405,2,1000357405_2
11421,11421,52.6647834777832,-1.966611981391907,1000358455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000358455,3,1000358455_1
11422,11422,52.6647834777832,-1.966611981391907,1000358455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000358455,3,1000358455_2
11423,11423,52.6647834777832,-1.966611981391907,1000358455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000358455,3,1000358455_3
11424,11424,52.66851806640625,-1.105209946632385,1000343975,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343975,2,1000343975_1
11425,11425,52.66851806640625,-1.105209946632385,1000343975,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343975,2,1000343975_2
11426,11426,52.66847229003906,-1.105108976364136,1000342155,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000342155,2,1000342155_1
11427,11427,52.66847229003906,-1.105108976364136,1000342155,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000342155,2,1000342155_2
11428,11428,52.66842269897461,-1.10502302646637,1000343875,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343875,2,1000343875_1
11429,11429,52.66842269897461,-1.10502302646637,1000343875,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343875,2,1000343875_2
11430,11430,52.668365478515625,-1.10492205619812,1000343685,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343685,2,1000343685_1
11431,11431,52.668365478515625,-1.10492205619812,1000343685,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343685,2,1000343685_2
11432,11432,52.66931915283203,-0.633199989795685,1008654975,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008654975,2,1008654975_1
11433,11433,52.66931915283203,-0.633199989795685,1008654975,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008654975,2,1008654975_2
11434,11434,52.67068099975586,0.951740026473999,1000746455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000746455,3,1000746455_1
11435,11435,52.67068099975586,0.951740026473999,1000746455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000746455,3,1000746455_2
11436,11436,52.67068099975586,0.951740026473999,1000746455,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000746455,3,1000746455_3
11437,11437,52.67068099975586,0.951740026473999,1000746465,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000746465,3,1000746465_1
11438,11438,52.67068099975586,0.951740026473999,1000746465,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000746465,3,1000746465_2
11439,11439,52.67068099975586,0.951740026473999,1000746465,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000746465,3,1000746465_3
11440,11440,52.66460037231445,1.282080054283142,1000344785,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000344785,2,1000344785_1
11441,11441,52.66460037231445,1.282080054283142,1000344785,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000344785,2,1000344785_2
11442,11442,52.66456604003906,1.282016038894653,1000344655,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000344655,1,1000344655_1
11443,11443,52.664398193359375,1.289379000663757,1008199145,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008199145,1,1008199145_1
11444,11444,52.664398193359375,1.289408683776855,1008199395,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008199395,1,1008199395_1
11445,11445,52.6695671081543,1.271530032157898,1000334005,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000334005,2,1000334005_1
11446,11446,52.6695671081543,1.271530032157898,1000334005,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000334005,2,1000334005_2
11447,11447,52.66958618164063,1.271584033966064,1000333715,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000333715,2,1000333715_1
11448,11448,52.66958618164063,1.271584033966064,1000333715,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000333715,2,1000333715_2
11449,11449,52.66707611083984,1.274258017539978,1000332505,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000332505,2,1000332505_1
11450,11450,52.66707611083984,1.274258017539978,1000332505,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000332505,2,1000332505_2
11451,11451,52.66003036499024,-3.142149925231934,1011331545,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011331545,2,1011331545_1
11452,11452,52.66003036499024,-3.142149925231934,1011331545,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011331545,2,1011331545_2
11453,11453,52.66003036499024,-3.142149925231934,1011427875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011427875,2,1011427875_1
11454,11454,52.66003036499024,-3.142149925231934,1011427875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011427875,2,1011427875_2
11455,11455,52.66003036499024,-3.142120361328125,1011331555,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011331555,2,1011331555_1
11456,11456,52.66003036499024,-3.142120361328125,1011331555,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011331555,2,1011331555_2
11457,11457,52.66003036499024,-3.142120361328125,1011427935,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011427935,2,1011427935_1
11458,11458,52.66003036499024,-3.142120361328125,1011427935,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011427935,2,1011427935_2
11459,11459,52.659950256347656,-3.141532897949219,1009077005,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009077005,1,1009077005_1
11460,11460,52.659942626953125,-3.141532897949219,1009077015,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009077015,1,1009077015_1
11461,11461,52.65993118286133,-3.141532897949219,1009077025,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009077025,1,1009077025_1
11462,11462,52.659942626953125,-3.141522884368896,1009076975,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009076975,1,1009076975_1
11463,11463,52.659950256347656,-3.141522884368896,1009076995,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009076995,1,1009076995_1
11464,11464,52.659950256347656,-3.141513109207153,1009076985,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009076985,1,1009076985_1
11465,11465,52.65859,-1.9683048,6665605,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6665605,2,6665605_1
11466,11466,52.65859,-1.9683048,6665605,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6665605,2,6665605_2
11467,11467,52.65859868016639,-1.968433535064251,6554285,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6554285,2,6554285_1
11468,11468,52.65859868016639,-1.968433535064251,6554285,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6554285,2,6554285_2
11469,11469,52.65782928466797,-1.198281049728394,1010823925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823925,7,1010823925_1
11470,11470,52.65782928466797,-1.198281049728394,1010823925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823925,7,1010823925_2
11471,11471,52.65782928466797,-1.198281049728394,1010823925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823925,7,1010823925_3
11472,11472,52.65782928466797,-1.198281049728394,1010823925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823925,7,1010823925_4
11473,11473,52.65782928466797,-1.198281049728394,1010823925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823925,7,1010823925_5
11474,11474,52.65782928466797,-1.198281049728394,1010823925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823925,7,1010823925_6
11475,11475,52.65782928466797,-1.198281049728394,1010823925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823925,7,1010823925_7
11476,11476,52.65782928466797,-1.198251366615295,1010823945,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823945,2,1010823945_1
11477,11477,52.65782928466797,-1.198251366615295,1010823945,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010823945,2,1010823945_2
11478,11478,52.65533065795898,-7.260106563568115,1011355225,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011355225,1,1011355225_1
11479,11479,52.65533065795898,-7.260136127471924,1011355195,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011355195,1,1011355195_1
11480,11480,52.65285873413086,-7.248366832733154,1008333725,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008333725,1,1008333725_1
11481,11481,52.65285873413086,-7.248337268829346,1008333925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008333925,1,1008333925_1
11482,11482,52.65559387207031,-7.247032165527344,1011354035,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011354035,1,1011354035_1
11483,11483,52.65559387207031,-7.247002601623535,1011354065,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011354065,1,1011354065_1
11484,11484,52.654109954833984,-7.24419641494751,1008286045,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008286045,1,1008286045_1
11485,11485,52.654109954833984,-7.244225978851318,1008285885,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008285885,1,1008285885_1
11486,11486,52.65549850463867,-6.651599884033203,1008331575,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008331575,1,1008331575_1
11487,11487,52.65549850463867,-6.651570320129395,1008331765,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008331765,1,1008331765_1
11488,11488,52.65458679199219,-2.428729057312012,1009722215,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009722215,4,1009722215_1
11489,11489,52.65458679199219,-2.428729057312012,1009722215,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009722215,4,1009722215_2
11490,11490,52.65458679199219,-2.428729057312012,1009722215,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009722215,4,1009722215_3
11491,11491,52.65458679199219,-2.428729057312012,1009722215,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009722215,4,1009722215_4
11492,11492,52.65668487548828,-1.9514240026474,1003086505,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003086505,1,1003086505_1
11493,11493,52.65669250488281,-1.9514240026474,1003086485,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003086485,1,1003086485_1
11494,11494,52.65669250488281,-1.951413989067078,1009076915,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009076915,1,1009076915_1
11495,11495,52.65670394897461,-1.951403975486755,1009076925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009076925,1,1009076925_1
11496,11496,52.65670394897461,-1.9514240026474,1003086495,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003086495,1,1003086495_1
11497,11497,52.65670394897461,-1.951413989067078,1009076935,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1009076935,1,1009076935_1
11498,11498,52.65383529663086,-1.605975985527039,1010465565,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010465565,1,1010465565_1
11499,11499,52.65382766723633,-1.605975985527039,1010465575,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010465575,1,1010465575_1
11500,11500,52.653846740722656,-1.605975985527039,1010465555,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010465555,1,1010465555_1
11501,11501,52.65383529663086,-1.605965971946716,1010465525,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010465525,1,1010465525_1
11502,11502,52.653846740722656,-1.605965971946716,1010465545,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010465545,1,1010465545_1
11503,11503,52.653846740722656,-1.605955958366394,1010465535,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010465535,1,1010465535_1
11504,11504,52.650714615640304,-1.168806386647034,2893345,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=2893345,2,2893345_1
11505,11505,52.650714615640304,-1.168806386647034,2893345,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=2893345,2,2893345_2
11506,11506,52.650687152249,-1.1688252208207,6674885,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6674885,2,6674885_1
11507,11507,52.650687152249,-1.1688252208207,6674885,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6674885,2,6674885_2
11508,11508,52.650659573193,-1.1688078574797,6674875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6674875,2,6674875_1
11509,11509,52.650659573193,-1.1688078574797,6674875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6674875,2,6674875_2
11510,11510,52.65192031860352,-1.137503027915955,1001320095,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001320095,2,1001320095_1
11511,11511,52.65192031860352,-1.137503027915955,1001320095,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001320095,2,1001320095_2
11512,11512,52.65182113647461,-1.137403011322021,1001332415,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001332415,2,1001332415_1
11513,11513,52.65182113647461,-1.137403011322021,1001332415,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001332415,2,1001332415_2
11514,11514,52.654296875,-1.136443972587585,1000330015,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000330015,2,1000330015_1
11515,11515,52.654296875,-1.136443972587585,1000330015,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000330015,2,1000330015_2
11516,11516,52.65483093261719,-1.136320948600769,1000343245,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343245,1,1000343245_1
11517,11517,52.656036376953125,-0.461607992649078,1005499305,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1005499305,1,1005499305_1
11518,11518,52.65604782104492,-0.461564987897873,1005499315,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1005499315,1,1005499315_1
11519,11519,52.65600204467773,-0.459183007478714,1005499335,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1005499335,1,1005499335_1
11520,11520,52.65600204467773,-0.459183007478714,1007464445,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1007464445,1,1007464445_1
11521,11521,52.6513671875,0.098623000085354,1000344665,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000344665,2,1000344665_1
11522,11522,52.6513671875,0.098623000085354,1000344665,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000344665,2,1000344665_2
11523,11523,52.65070724487305,0.098737001419067,1000343895,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343895,2,1000343895_1
11524,11524,52.65070724487305,0.098737001419067,1000343895,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343895,2,1000343895_2
11525,11525,52.655303955078125,0.683896005153656,1000357825,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000357825,1,1000357825_1
11526,11526,52.6552963256836,0.683840990066528,1000357625,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000357625,1,1000357625_1
11527,11527,52.6552963256836,0.683840990066528,1000359055,unknown,close,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000359055,1,1000359055_1
11528,11528,52.65534210205078,0.683866024017334,1000356235,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000356235,2,1000356235_1
11529,11529,52.65534210205078,0.683866024017334,1000356235,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000356235,2,1000356235_2
11530,11530,52.655700502579215,0.773623492743902,6486645,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486645,1,6486645_1
11531,11531,52.65572484057734,0.77363120059434,6486595,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486595,1,6486595_1
11532,11532,52.65574192445011,0.773631542862794,6486625,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486625,1,6486625_1
11533,11533,52.655763043622,0.773635998112883,6486615,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486615,1,6486615_1
11534,11534,52.655788362474,0.773638163907866,6486605,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486605,1,6486605_1
11535,11535,52.65580649773283,0.773633550297173,6486585,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486585,1,6486585_1
11536,11536,52.65583651666674,0.77363562052772,6486565,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486565,1,6486565_1
11537,11537,52.65587117984278,0.773640633031092,6486575,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6486575,1,6486575_1
11538,11538,52.65381963299821,1.186029653932565,231045,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=231045,1,231045_1
11539,11539,52.65381597200794,1.186004843499177,231625,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=231625,1,231625_1
11540,11540,52.652976989746094,1.186177015304565,1011511185,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011511185,1,1011511185_1
11541,11541,52.652976989746094,1.186177015304565,1011511195,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011511195,1,1011511195_1
11542,11542,52.652976989746094,1.186177015304565,1011817945,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011817945,1,1011817945_1
